cond,item,layer,ent,log_T,log_I,log_F
conflict,4,22,0.21606876378203999,-3.075971866756276,-4.723513173615739,-0.7963441191325985
conflict,4,23,0.20331005588715936,-2.2957213774131833,-4.894820497068651,-0.16418624993015
conflict,4,24,0.22543697856182765,-1.966142470449584,-4.4859039664964895,-0.21314869115997354
conflict,4,25,0.19381378860979787,-2.3054618521851644,-4.7861668019674095,-0.13467660903156464
conflict,4,26,0.17414911279045658,-1.719697255793907,-4.955552463401452,-0.09816628816892295
conflict,4,27,0.133053559845497,-2.0391060373702556,-4.846433858278048,-0.3996866385113718
conflict,4,28,0.03212751661448063,-3.162565542044368,-4.841225416109251,-1.856814028545538
conflict,4,29,0.006253302270141077,-4.524161133385746,-5.249850952335673,-3.469547853675212
conflict,4,30,0.025063565456539927,-4.641366032189018,-4.536363018238136,-3.7319562316595913
conflict,5,18,0.16028975222308434,-4.567341943513608,-4.794587932842043,-4.701436657826027
conflict,5,19,0.10696010933811999,-5.08077709047822,-5.57287777909821,-5.125198643550102
conflict,5,20,0.20073175185964573,-3.6245204489428455,-3.833532286317413,-3.186656717944343
conflict,5,21,0.2684790465442853,-3.644557938997528,-3.455089471275499,-2.4408373833274184
conflict,5,22,0.07975672177640165,-5.385493279747787,-4.823911329894571,-2.349829443289971
conflict,5,23,0.062212411644460695,-5.262898690861504,-4.768064671154675,-2.463904546794824
conflict,5,24,0.08402432747819985,-5.125559844911485,-4.546904010974478,-2.203950326734717
conflict,5,25,0.029670624472406457,-6.438139661338444,-5.384049080249889,-3.2943884334115876
conflict,5,26,0.0508364432920081,-5.7198231355839635,-4.915514210782132,-3.0070047797934194
conflict,5,27,0.06978682627332033,-5.472009553519811,-4.853024657626041,-3.1993733407884832
conflict,5,28,0.07975950949002164,-5.442365826942812,-4.68223507423247,-3.8853047015978177
conflict,5,29,0.08429957701266554,-5.809014272697535,-4.409911283668462,-4.444239031353705
conflict,5,30,0.10123247581335872,-5.182210578544253,-3.903433289856072,-4.223018994328697
conflict,6,18,0.18736533199186675,-4.9472999768363914,-5.988119086889481,-4.673396400936063
conflict,6,19,0.2430450222566161,-3.4880020393212527,-5.104439144310028,-2.632653053548311
conflict,6,20,0.20437243867353552,-4.079028155959207,-5.318158565713582,-2.8452195231679918
conflict,6,21,0.18814637161848052,-5.099460965686128,-5.816963134557694,-3.725210345083409
conflict,6,22,0.21491527410028266,-4.7544832824354915,-4.7437934349677615,-2.1640627725348907
conflict,6,23,0.24528929965526655,-3.7625861707489787,-4.51830883739354,-1.1382329103435822
conflict,6,24,0.269474754514029,-3.2266040814898793,-4.337174079163644,-1.0157915414906913
conflict,6,25,0.2757916847881542,-3.324716137425884,-4.190636555674596,-0.8862380526211968
conflict,6,26,0.2885637122923448,-2.8069917327964666,-3.9967393709563144,-0.7790387250637754
conflict,6,27,0.18032881654215174,-3.2096616285981376,-4.253708795932794,-1.0535309399985675
conflict,6,28,0.12647671486088122,-4.259622706432232,-4.51349914146241,-2.4286787851031235
conflict,6,29,0.04620451076941859,-5.351644528667416,-4.766440824089124,-3.756057439698867
conflict,6,30,0.10389679112202899,-5.120006172567003,-4.265799484470689,-3.7409612430682015
conflict,7,18,0.19820348273338737,-5.1783922322338185,-6.053071961652642,-4.500214210693702
conflict,7,19,0.21972238635482738,-3.8143317027349943,-5.366394229530478,-2.593768776657141
conflict,7,20,0.17574378094369617,-4.182038168697192,-5.634437897567789,-2.64307494349422
conflict,7,21,0.18055459735472046,-4.604008387740293,-5.555701728919595,-3.1395068288160592
conflict,7,22,0.21351456556042456,-3.9283168546150797,-4.350591653949673,-1.9237852179756227
conflict,7,23,0.2642747137848397,-2.775342241303235,-4.073972480338156,-0.7278195706429473
conflict,7,24,0.2860471122186231,-2.452772087630884,-3.6985071121588216,-0.6262529606135944
conflict,7,25,0.27777346608229064,-2.8934080055147557,-3.9093788515270926,-0.49786388432553086
conflict,7,26,0.26784790050371043,-2.443035582129429,-3.6394284582482124,-0.49513171352077767
conflict,7,27,0.19457747819777152,-2.8729870220388642,-3.625420292970392,-0.904374638402407
conflict,7,28,0.14031676775251015,-3.853276895349688,-3.7115325422015575,-2.2543829732920986
conflict,7,29,0.07460959962469063,-4.782988018427957,-3.7082873978160067,-3.3464066731016557
conflict,7,30,0.11324337593107839,-4.824873249213296,-3.3814145911525517,-3.504142896730593
conflict,8,18,0.24079498710177974,-3.78614788058472,-4.562353004298366,-3.4274710911970203
conflict,8,19,0.25976284007498596,-3.2480676318168435,-4.269935319969806,-2.0195464162784686
conflict,8,20,0.23172475539713167,-3.451045597828182,-4.270615385189383,-2.0733305553085253
conflict,8,21,0.21715527156683498,-4.09857448636247,-4.457779799073901,-2.7201744111895465
conflict,8,22,0.1781260525656014,-3.7951670643455895,-3.8224518339736107,-1.4246784922297173
conflict,8,23,0.1928193665389356,-3.461631472645757,-3.7314173568404625,-0.8643043352973798
conflict,8,24,0.266865492950756,-2.9431852509313496,-3.6055972026934286,-0.6475213438539353
conflict,8,25,0.24016873515396286,-3.172255727826002,-4.066464803162446,-0.47135928801119253
conflict,8,26,0.2421929894962305,-2.5054803051852508,-3.939354851203329,-0.3458648957845866
conflict,8,27,0.12086832446672938,-2.965547070378266,-4.170947277039923,-1.0450393362989632
conflict,8,28,0.07926968757502906,-3.9477643524175896,-4.1350460349094735,-2.374255548061677
conflict,8,29,0.025261063690910628,-5.174523622425508,-4.416996126410518,-3.749953552595866
conflict,8,30,0.07118173867195134,-5.048505435512165,-3.9693675190050173,-3.7274439999337727
conflict,9,18,0.2411864569448573,-4.163142071497781,-5.450552721520568,-4.426909770493785
conflict,9,19,0.1713081207332228,-5.1043995593642935,-6.42030646131462,-5.24310268264921
conflict,9,20,0.08111182408913749,-4.599721796612348,-4.684421148094609,-4.790135957603077
conflict,9,21,0.062435078470558895,-4.636266898670004,-4.748648112401536,-4.79405124842538
conflict,9,22,0.03329209237596083,-5.709622759800833,-5.5142880587013945,-4.623402856537274
conflict,9,23,0.005169760929314353,-7.686875069098028,-7.107885393335066,-7.196627827317552
conflict,9,24,0.004473982276254257,-8.078985739436792,-7.380496191814265,-7.855525728966734
conflict,9,25,0.003942521288128091,-8.51946696398508,-7.7064031503171835,-8.311579873324074
conflict,9,26,0.0003533297313886456,-10.323572375308888,-9.78679782952369,-10.266989657389034
conflict,9,27,0.00025513667250577757,-9.361333235174053,-8.839990053770105,-9.342177001903412
conflict,9,28,0.0003026806694735766,-7.884461287055135,-7.701977256459159,-8.119278809869435
conflict,9,29,0.00103505578578681,-7.0144387328273305,-6.56325134226566,-7.301032382899632
conflict,9,30,0.004355264540896774,-6.650193822234798,-6.502834030519268,-6.793245753894157
conflict,10,18,0.14926408095885016,-5.197346077683389,-6.204220427434384,-5.454280250661992
conflict,10,19,0.12246753165109549,-5.286649216408424,-5.837899234483844,-5.413056408745158
conflict,10,20,0.26452189425789924,-4.232365314864037,-3.68422160003269,-4.39809578069606
conflict,10,21,0.2942569816089367,-3.9570709518337797,-3.48901030233314,-3.738894321734071
conflict,10,22,0.23459678176020732,-3.4141899739735675,-3.028117590129025,-2.6352760824206944
conflict,10,23,0.16995856026081585,-3.6037532857609733,-2.9271989209851657,-3.2411302958326047
conflict,10,24,0.07729781441966242,-4.152872747602217,-3.593653633310879,-3.9520136219399156
conflict,10,25,0.1154132919085883,-4.206993276493406,-3.50806317040991,-3.673397923864589
conflict,10,26,0.023087558712044855,-5.2903603910465895,-4.623883392742006,-4.860112680850636
conflict,10,27,0.0039093209264044314,-7.360856646369989,-7.079256730920681,-7.420189104233277
conflict,10,28,0.008428474599235675,-6.018489194041668,-5.565416796460364,-6.180488764348152
conflict,10,29,0.0509045239607759,-5.685386749344657,-4.527375556032703,-5.883567623324982
conflict,10,30,0.055725426041385785,-5.172971099365199,-4.152986168551847,-5.009961473437884
conflict,11,18,0.276197165171284,-3.9346511626122576,-4.483187679846946,-4.759933205788773
conflict,11,19,0.23002136161458217,-4.401803581310482,-4.408056374123984,-5.1718243967697415
conflict,11,20,0.32573634281144337,-4.030256771502451,-2.6179325771577786,-4.587805444237616
conflict,11,21,0.35627582708668865,-3.667925667956666,-2.396551446022688,-4.247134700681419
conflict,11,22,0.23350472733695327,-4.175317727880074,-2.107715635620893,-3.68444499528702
conflict,11,23,0.009039024666120646,-6.801343819712646,-4.238149437134972,-6.375865741145514
conflict,11,24,0.009739942716342903,-6.269735101177263,-3.4253484129086185,-5.947296228341292
conflict,11,25,0.018999447460743658,-5.951772755184641,-2.8349835165602024,-5.541553481641466
conflict,11,26,0.025189773073069202,-5.852867226906801,-2.6775819506238085,-5.353156384141256
conflict,11,27,0.0019368468052358995,-10.039182112337118,-7.491382619451938,-9.992896965528823
conflict,11,28,0.0017632336627762654,-8.266101256784056,-5.754552446297164,-8.291202298070504
conflict,11,29,0.003806551276032414,-6.949218450701477,-4.073560390910368,-7.018051362496964
conflict,11,30,0.010320350929594824,-6.223045485547436,-3.7535500253079155,-6.158253380141121
conflict,12,18,0.08914563089154738,-4.368919630025338,-4.64085512654905,-5.02423760464892
conflict,12,19,0.13377686837008707,-4.260272100130358,-4.556315562520889,-5.250335290691131
conflict,12,20,0.21745862854774806,-3.4795507170443014,-2.8146469851603872,-4.117203952714985
conflict,12,21,0.2456068591014381,-3.5766955409355865,-2.201097234519638,-3.819277062707943
conflict,12,22,0.1452163399751397,-4.255806851860152,-2.045385467916754,-2.6100796133602753
conflict,12,23,0.20916032002241944,-3.7832050634301257,-1.0858457265286263,-1.7953403164940602
conflict,12,24,0.19550522545200136,-3.7175313971599,-0.9609805911308149,-1.8416726268462624
conflict,12,25,0.17882704018871093,-4.084316086106577,-0.9151560220186445,-1.7356090910998603
conflict,12,26,0.17679391890191706,-4.254147843962417,-1.1455803622508123,-1.9070608660909567
conflict,12,27,0.16335414522033004,-4.568163572652835,-1.4279098346278323,-2.795034533347243
conflict,12,28,0.15698354306229226,-4.738026216920349,-1.933334879046712,-3.441500252002299
conflict,12,29,0.11163078196358012,-5.0351997305201825,-1.6540058841269114,-4.053115762715026
conflict,12,30,0.12470573461696986,-4.604827542255867,-1.8011922317088276,-3.934658774414061
conflict,13,18,0.22419124962597264,-4.232770659609463,-5.158448291069999,-4.829240963752847
conflict,13,19,0.15455376035559323,-4.2853867129064085,-5.784187516860859,-5.140217550043978
conflict,13,20,0.31228253939728345,-3.016321976335302,-4.743186926985695,-3.7695075475431636
conflict,13,21,0.30488069431757475,-3.083367725521039,-4.941503198338656,-3.9617965640456685
conflict,13,22,0.34369774000335884,-3.506164403889392,-4.915714393619393,-4.2127919126002755
conflict,13,23,0.2599737850691157,-3.7097532856524507,-5.175788778653913,-4.510488588714225
conflict,13,24,0.41621138202874713,-3.6912435948784696,-4.802114591315436,-4.3428065215521405
conflict,13,25,0.3907698534655157,-3.5917045911124474,-4.7507733889082635,-4.278508083435553
conflict,13,26,0.15370918388946836,-4.600397803418436,-5.969013698974752,-5.524060450036211
conflict,13,27,0.18957487092819578,-4.177956544215049,-5.270139175537354,-5.084767627913004
conflict,13,28,0.2551745609405457,-3.4207968353307505,-4.212724969225148,-4.3248653669381705
conflict,13,29,0.22104699655042886,-3.7822681060607404,-4.116463236086931,-4.385462276067294
conflict,13,30,0.016865960086902245,-4.839241729531065,-5.562538027561714,-5.500992603531853
conflict,14,18,0.16540693884075897,-4.272447321175634,-4.436351028123167,-4.516453928640446
conflict,14,19,0.22701884530381397,-4.488696635993948,-4.365452444592811,-4.610006064060514
conflict,14,20,0.22550539989783647,-4.188869268743032,-3.403456333980638,-4.143100210106802
conflict,14,21,0.24000724928546974,-4.107078986282634,-3.32531264792949,-3.9570374618806117
conflict,14,22,0.20240754679754427,-4.306331818092549,-2.7062538707025934,-2.7526822673018545
conflict,14,23,0.23023269045912434,-4.367367362160662,-1.6885632273867475,-2.7340143254009224
conflict,14,24,0.17500738312004355,-4.638087629163054,-1.9325204000685703,-3.150641142522974
conflict,14,25,0.1250838656582168,-5.191364770178178,-2.478802572505051,-3.4654098559495825
conflict,14,26,0.05448898148738049,-6.453979853016222,-3.814567753566111,-4.676732075528306
conflict,14,27,0.07628452130290098,-6.29241202511871,-3.5545700670026115,-4.801748055685289
conflict,14,28,0.1126924834154743,-5.718542095202542,-2.8958762032005927,-4.666867042587403
conflict,14,29,0.12241135514324199,-5.349992654929375,-2.0784297570868295,-4.502757040471996
conflict,14,30,0.09414381428512031,-5.459286690770289,-2.657874753291614,-4.581140679417569
conflict,15,18,0.19245668547678743,-5.677906521470836,-6.437775405885889,-5.9335078711473175
conflict,15,19,0.1690752053067791,-5.856018395098889,-6.977478119414087,-6.395948674682596
conflict,15,20,0.1853615368765796,-4.982816736378403,-6.430629712256721,-5.6448093884193105
conflict,15,21,0.19929993224386328,-4.810004991355979,-6.344583190781139,-5.560498697024639
conflict,15,22,0.34408965127441066,-4.013750594903927,-5.3605713222006015,-4.553074968274002
conflict,15,23,0.286092675262574,-4.01715464882025,-5.402043905435016,-4.578803788987467
conflict,15,24,0.4401043812583085,-3.6776119702343975,-4.820647857481419,-4.236016989054582
conflict,15,25,0.429068758672133,-3.322572892022043,-4.740326311508879,-3.8790963599062036
conflict,15,26,0.09627028799220781,-5.743406886903863,-7.374184837472219,-6.542514158524884
conflict,15,27,0.11526383975052364,-4.859042828270222,-6.138464049602017,-5.563114300660446
conflict,15,28,0.09392515389770145,-4.619198157921736,-5.615846257392585,-5.3793036396604
conflict,15,29,0.07326299000232896,-5.01196783089422,-5.594884352328449,-5.420945257700472
conflict,15,30,0.012675431547912279,-6.5629022247838975,-7.410350127560468,-6.895302504752164
conflict,16,18,0.28467768748737493,-4.3935573638064405,-4.997451999430967,-4.26659007697857
conflict,16,19,0.1856125750462837,-5.523808889770446,-5.597392184312801,-4.97754062129512
conflict,16,20,0.22470098378110803,-4.901750681014328,-4.628203082707017,-4.350755143341211
conflict,16,21,0.22241254439251193,-4.964238272985521,-4.453696552216678,-3.752058809267852
conflict,16,22,0.27361895710637346,-3.975460161468786,-3.3058904669775244,-1.4302326770739755
conflict,16,23,0.33172966799540177,-3.844458202021241,-2.953128067450022,-1.4211482894627618
conflict,16,24,0.3434364914126852,-3.831989372351289,-3.0490406198163154,-1.3487490872508912
conflict,16,25,0.27599410830312887,-4.292219554395282,-3.382670806437047,-1.4291106587277809
conflict,16,26,0.2861733222342175,-4.184568164395243,-3.3161274991475778,-1.5385469312518865
conflict,16,27,0.023555661890891307,-5.684623204884102,-4.823772210057043,-3.5560255112267423
conflict,16,28,0.07020827003547551,-5.0451639016978405,-4.050231137298639,-3.41159955379179
conflict,16,29,0.13135517531082921,-5.155742224233701,-3.444850139135618,-3.6931629901223975
conflict,16,30,0.16062472888171817,-4.782348726807709,-3.2759000548821637,-3.461224961805284
conflict,17,18,0.1773707501091385,-3.9290242076297175,-4.511600649935108,-3.427735426725782
conflict,17,19,0.28413661194606776,-2.796749525067443,-3.727232162752919,-1.7245939304231035
conflict,17,20,0.30073230775573523,-2.9433584621898126,-3.4513004219708443,-1.680604934784193
conflict,17,21,0.25422572110615493,-3.6448014383874465,-3.821717989602599,-2.3170699200730196
conflict,17,22,0.18171451653088536,-3.888584034146415,-3.3452613155348523,-1.3728708345728546
conflict,17,23,0.21605974329734878,-3.638521527054775,-3.1823678412417418,-0.833981148442234
conflict,17,24,0.2684610055749029,-2.9372595161309083,-3.053354132719798,-0.6354603827665062
conflict,17,25,0.2616107535378009,-3.2260119753241767,-3.2786414349385753,-0.5656678697845869
conflict,17,26,0.23023925430117623,-2.9555737154128243,-3.1251277274560514,-0.6822939484676818
conflict,17,27,0.07609594998968346,-3.7830336158627698,-3.7041665122630163,-1.6122338581016058
conflict,17,28,0.0702762355491196,-4.694138881950051,-3.921836732910302,-2.8312494744419676
conflict,17,29,0.030423215985331854,-5.561277759147157,-3.936458409578759,-4.106622840262412
conflict,17,30,0.08303661319329414,-5.198064224185476,-3.4663187930182797,-4.018363859034523
conflict,18,18,0.2029681603248422,-4.822401012354845,-5.260126679101735,-4.53502767651239
conflict,18,19,0.2504150077520963,-3.9897612307176544,-4.819372068652417,-3.534456307371325
conflict,18,20,0.22360973544372,-3.4817010877281898,-3.776482806736781,-2.78264238065176
conflict,18,21,0.27224387058154254,-3.36194917179638,-2.8975387469777893,-2.268849274169898
conflict,18,22,0.17642837815419657,-3.489230156039555,-2.847425991058484,-1.278165793675405
conflict,18,23,0.1362496807080152,-3.635045864556735,-2.6600912292373193,-1.8040414753201222
conflict,18,24,0.13914150415610993,-3.5252302353101093,-2.602962132922382,-1.7801959610892164
conflict,18,25,0.12558488640899093,-3.823646818959939,-2.7640213596576864,-1.6303017223705056
conflict,18,26,0.12948368383643313,-3.580930369256503,-2.722024492057109,-1.9144989962836496
conflict,18,27,0.1337313245186568,-3.4212592448583465,-2.6409562526804082,-2.021210729899119
conflict,18,28,0.08536739128237705,-3.914880108530354,-2.9393062822618443,-2.9211756121114556
conflict,18,29,0.06493349842912367,-4.761627618775933,-2.8221406351578233,-4.035203259573061
conflict,18,30,0.09971919354380646,-4.342211954851444,-2.6472022009356038,-3.8634612345380592
conflict,19,18,0.24451733809090584,-4.637888650771028,-4.378405089916466,-4.042255884426583
conflict,19,19,0.1528144381744439,-4.725506655716273,-4.806813481322778,-4.324667324456433
conflict,19,20,0.1885275734630266,-4.081405947824348,-3.944434506009586,-3.770458360818616
conflict,19,21,0.22488166217022076,-4.35134857938371,-3.490033255381002,-4.008583349589801
conflict,19,22,0.06221109695679826,-5.022302687788035,-4.333627801737404,-4.397007140026767
conflict,19,23,0.12018178881164641,-4.435919555313283,-4.061316886754488,-4.0878681614968135
conflict,19,24,0.06968544178314741,-5.1067523271317325,-4.4976829027748195,-4.784168205865942
conflict,19,25,0.07976171183176274,-6.651209493619395,-6.110510673633473,-6.272613213336959
conflict,19,26,0.0963310515124894,-6.174360531300007,-5.834523322393409,-5.946573342440344
conflict,19,27,0.017917550679027523,-5.782628962089769,-5.3351972477776926,-5.295497004288523
conflict,19,28,0.037905818393677584,-5.71668441736622,-5.186325953204505,-5.636764920700003
conflict,19,29,0.07794075426415802,-5.2747748878222565,-4.288791815731049,-5.319141964669888
conflict,19,30,0.11828552938939077,-4.420938218230155,-3.3513777188523086,-4.270800415490751
control,0,18,0.2681834817267438,-5.97004417675562,-5.746113058052384,-5.208409505610968
control,0,19,0.26784598125164844,-6.159046077334115,-5.623035832201928,-5.309358849048304
control,0,20,0.3530298728443817,-5.850230086488787,-4.975404582752774,-4.8942946620910135
control,0,21,0.4931155818411528,-5.485436022107779,-4.679616406145231,-4.826369640478589
control,0,22,0.13228035076729602,-7.115151919103083,-6.140967254702154,-6.352314000366194
control,0,23,0.13948324617826216,-7.010619212355378,-6.159203657895144,-6.380840287312773
control,0,24,0.14226239033779936,-7.199622718899292,-6.35453096453001,-6.532761639561066
control,0,25,0.11618568530466294,-9.06704593488439,-8.300422596085818,-8.488434276713829
control,0,26,0.05385892942048095,-11.683266800734609,-11.568671734480427,-11.53815825045029
control,0,27,0.07168065784171761,-9.177836321552437,-8.77720652102879,-9.109589817401282
control,0,28,0.053589029801137965,-7.985345600275739,-7.424507971142503,-8.05762776181051
control,0,29,0.10665756803933325,-6.94704313536731,-6.203811159533691,-7.073351097880415
control,0,30,0.08177435949718567,-6.433204309667392,-4.609170989880075,-6.3580363129953055
control,1,18,0.23571023584395218,-5.380688556799294,-5.848182360565794,-5.861781949281926
control,1,19,0.2105625639639271,-5.779994050537575,-6.1280936827934305,-6.321907982589407
control,1,20,0.2322888427706617,-5.666018940895799,-5.452430999922098,-6.080249336837582
control,1,21,0.22177076569551382,-5.701776689949211,-5.071497751613681,-5.854678080737068
control,1,22,0.18895073015764707,-5.926834086299753,-4.632435375616917,-5.760138583613809
control,1,23,0.2155225638377274,-5.94461562201922,-4.961546682897115,-5.75404462435904
control,1,24,0.19118385670181756,-6.0229914744635265,-4.910194351064824,-5.677370265214905
control,1,25,0.1262080195722071,-6.821458968689755,-5.399395351619859,-6.295985503570783
control,1,26,0.05496424107735297,-7.7443974008624155,-6.316447181497448,-7.26186719920837
control,1,27,0.07758786138752581,-6.989642551252976,-5.4188878807600895,-6.687084830745314
control,1,28,0.04341212856878403,-6.595338800801992,-5.05511705794976,-6.507637104580455
control,1,29,0.0054453151450448815,-7.284460948150427,-5.393180103959757,-7.1742007533815375
control,1,30,0.011175165405937715,-6.6767987798837005,-4.723092039248006,-6.546399396133066
control,2,18,0.22840295231333615,-5.931897703242305,-6.31562365749128,-6.216920820480536
control,2,19,0.190793346484771,-6.395166211446918,-6.4869768373512615,-6.641005572818742
control,2,20,0.23755525123615356,-6.040760933465617,-5.332268518300682,-6.275924233121164
control,2,21,0.14026811471273953,-6.116457843616068,-5.346585713756094,-6.2509222912454305
control,2,22,0.1098058131591659,-6.357587279053293,-5.047927022962498,-6.318378840293266
control,2,23,0.11401728553628197,-6.070504364575151,-4.817263918765046,-6.229720059570896
control,2,24,0.04024686688035705,-7.566296158378033,-6.308305881151673,-7.571728460009978
control,2,25,0.03252000606021609,-8.102382057180394,-6.626765782965991,-7.945084658110911
control,2,26,0.033699432034525696,-9.933019462477931,-8.873118990527923,-9.794437072992897
control,2,27,0.05132366462045673,-7.964433307648564,-6.367665711498568,-7.863802224894754
control,2,28,0.07243604666452332,-7.188623739055187,-5.331780890849467,-7.223419999723555
control,2,29,0.005977931582888973,-7.024864661805142,-4.748756537098622,-7.284768516435572
control,2,30,0.010857536386878915,-6.57098145927191,-4.453365648247147,-6.974258318171019
control,3,18,0.3789218498665547,-4.352690546441912,-4.613913137848977,-4.021976022681054
control,3,19,0.31950909918617354,-5.196389347477926,-4.940058503739211,-4.764052858126085
control,3,20,0.2872692919316779,-5.616066731211329,-5.035250062874804,-5.0052297340654075
control,3,21,0.27393956816332354,-5.495604531997158,-4.589721755962694,-4.919896889546065
control,3,22,0.1646515596142136,-5.855450107159383,-4.764151980261549,-5.499011892700321
control,3,23,0.23817555350257835,-5.568387909606,-4.929512701895631,-5.633825138401314
control,3,24,0.1664599556770728,-6.227915323799393,-5.530884644468566,-6.225413340330592
control,3,25,0.23902119515359763,-5.563329069405221,-4.849773850437626,-5.531953258579343
control,3,26,0.23283909233682504,-5.483913635775361,-4.914941621887249,-5.4045717750509885
control,3,27,0.07576643840129607,-5.647034760905302,-5.085295363054829,-5.552630166559118
control,3,28,0.08471700473988107,-5.448861949198218,-4.742386054498119,-5.465425202887466
control,3,29,0.031034610523124086,-6.645033010015897,-5.04571920251997,-6.860206893284636
control,3,30,0.05279898408422346,-5.931181016415,-4.572746194171367,-6.1600322431441015
control,4,18,0.3147011040756803,-4.219964564364555,-4.764070478185678,-4.908658222196292
control,4,19,0.24117870316652698,-5.17720396883681,-5.322801483881257,-5.853045442018104
control,4,20,0.2691477715402333,-5.123768337202399,-4.870478029223984,-5.651219742561747
control,4,21,0.29870644124173557,-5.0795656672318055,-4.512755182024718,-5.5371658774676735
control,4,22,0.2506829353399456,-5.642407119302024,-4.649334506041949,-5.659727372047633
control,4,23,0.20478905071862474,-5.648751063584536,-4.456201690986883,-5.900379067561899
control,4,24,0.05697629857276684,-7.685900058607128,-6.889915017591751,-8.234771093828698
control,4,25,0.05464284792518766,-7.423368789269721,-6.506065463187901,-7.7752984062972885
control,4,26,0.037353023419467085,-8.278808430619442,-7.504398104658862,-8.51828210892674
control,4,27,0.061951354978993185,-7.2002335689282,-6.494459832783017,-7.21557673365533
control,4,28,0.08052159650252358,-6.572893389317942,-5.660968978792279,-6.9473692746661975
control,4,29,0.01298925445022571,-7.040381283647804,-5.565607791693454,-7.416818876676249
control,4,30,0.010677770842028167,-6.608128325030086,-5.10204887703005,-7.0830624617790265
control,5,18,0.35311174813734486,-4.844767919872834,-4.567167912983294,-4.048685891416405
control,5,19,0.2617303997113433,-5.226116944487449,-4.681653633269667,-4.297231291809562
control,5,20,0.2928971531379983,-5.227158629725262,-4.405049295390178,-4.108247581344773
control,5,21,0.32237051208534656,-5.1010789140025645,-4.251963181568504,-4.07854925623476
control,5,22,0.2929323522208146,-5.261175448703315,-3.958360990706585,-3.984576027627769
control,5,23,0.1743105794664291,-5.480501473845069,-4.0950946194306015,-4.345053163565404
control,5,24,0.09914180575348705,-6.227792674285831,-4.941664546542716,-5.665392626670024
control,5,25,0.05030886489082664,-6.330057535097777,-5.2306437856208055,-5.934205157638335
control,5,26,0.07015297158544036,-5.8750090626298554,-5.120599763686993,-6.063802075999066
control,5,27,0.14626163182190413,-5.6460268006837415,-4.206242880384439,-5.449586784830647
control,5,28,0.15953056328119597,-5.350007422225863,-3.8006532112585436,-5.355338507823785
control,5,29,0.03578681777430634,-6.386033402983782,-4.283291593723036,-6.447777745835532
control,5,30,0.05017639331538016,-6.018868914685122,-4.111482611832615,-6.272716540033916
control,6,18,0.30513497602326356,-4.582980686628648,-5.388146187506976,-5.084974898262506
control,6,19,0.17381508616159344,-6.022482907166493,-6.607637182502438,-6.6982969924624625
control,6,20,0.16824127109333778,-5.95945154886902,-5.80870052465294,-6.477386095474004
control,6,21,0.20063168205713525,-5.4994479474942635,-5.260447638326746,-5.922307646320954
control,6,22,0.17303682945046953,-6.151049536948837,-5.712995230218162,-6.536204076271897
control,6,23,0.06682151466377322,-8.145679523684919,-8.220700856557935,-8.724451935507858
control,6,24,0.06356627124148642,-7.667731081259518,-7.350354262986685,-8.137546507599845
control,6,25,0.06279285584368878,-7.687704913603357,-7.11856174468403,-8.143013402465831
control,6,26,0.030259789273191062,-10.57215705381462,-10.278864161615106,-10.94266338034161
control,6,27,0.03237683945265434,-8.170403054663316,-7.512458003813809,-8.449455627632465
control,6,28,0.035912730305831086,-6.317070884366618,-5.193236564485056,-6.788468147770684
control,6,29,0.0013212990359699047,-7.092834099236718,-5.69871035845185,-7.775925537750476
control,6,30,0.0026612858892437205,-6.517863093949941,-5.157107994695662,-7.475384902301911
control,7,18,0.1680867137247883,-5.833036349039908,-6.228612789721935,-5.882126051436827
control,7,19,0.1905019272516833,-6.3860546604645965,-6.449647810217203,-6.323908061562681
control,7,20,0.24242318458854173,-6.268204843993916,-5.795343320211654,-6.076663999349876
control,7,21,0.12793477065235062,-6.129974461436387,-5.630756225813305,-5.844935022554484
control,7,22,0.07752844614181775,-6.556036653963967,-5.611044582432042,-6.132209176136798
control,7,23,0.12267478208500601,-6.19985343550418,-4.897185952429456,-5.874131181964486
control,7,24,0.05211030366496126,-8.426042567536658,-7.488821271130525,-7.792588749019211
control,7,25,0.04042131489746364,-8.733549833751136,-8.037704041266535,-8.10728191893196
control,7,26,0.06947275026964124,-8.820004636690086,-7.9953578302636465,-8.203670546636172
control,7,27,0.08151635444249666,-7.523537292457517,-6.463235708911262,-7.124800590325604
control,7,28,0.11011042725017954,-6.683045376823479,-5.392410652011561,-6.485652146386505
control,7,29,0.002565950641663578,-7.014850587040561,-5.128087311407928,-6.965845485275016
control,7,30,0.004404302330729202,-6.593637537751512,-4.8855667452172264,-6.704238842984078
control,8,18,0.21808877657725068,-4.677272691460633,-4.771687276953815,-4.601806286814942
control,8,19,0.1779565442234893,-5.379445751123546,-5.5830531439632525,-5.403834289049807
control,8,20,0.2205952238075646,-5.2564804190168575,-4.708180788056093,-5.207079856712995
control,8,21,0.20276982481675945,-5.287656821152909,-4.738504185248631,-5.11573647530714
control,8,22,0.2314284612638066,-5.427583706301499,-4.396583920628922,-4.854969547364031
control,8,23,0.20241382275178688,-5.533111817794405,-3.911997438924851,-5.074378398770407
control,8,24,0.19365508565679457,-5.356596570845879,-3.6250107656110835,-4.89450822222912
control,8,25,0.10518858210737099,-5.836839358988855,-4.005882783001787,-5.22010008377279
control,8,26,0.05071112572862256,-6.213693743527995,-4.0138793150446945,-5.542387903968022
